timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9558039116078232,4.741554483108967,-0.018388430824284943,0,1.0,-0.05287624864656493,180.0,0.0,0.0
 0.15491516420628143,1.9678032650403763,4.741550632052397,-0.018388430824284943,0.15491516420628143,1.0,-0.05287624864656493,180.0,-0.5665540580828189,0.0
 0.21907654348487599,1.979801171466919,4.741539169472568,-0.05473932062676358,0.21907654348487599,1.0,-0.05195417799062838,180.0,-0.7254566687898718,0.0
 0.268303967600896,1.9917974000807765,4.741520231254303,-0.09045168373907764,0.268303967600896,1.0,-0.05103540444000126,180.0,-0.8452867555975724,0.0
 0.30979947803518915,2.0037917200752737,4.741493953282426,-0.12552728912594652,0.30979947803518915,1.0,-0.05011977783693289,180.0,-0.9422035735258515,0.0
 0.3463526688333792,2.015783900643737,4.741460471441759,-0.15996783611977344,0.3463526688333792,1.0,-0.04920714765704326,180.0,-1.0231716783320894,0.0
 0.37939416049748664,2.0277737109794898,4.7414199216171244,-0.19377495460033403,0.37939416049748664,1.0,-0.0482973634495379,180.0,-1.0920238991526334,0.0
 0.4097737615926894,2.0397609202758593,4.741372439693344,-0.22695020504301897,0.40977376159268936,0.9999999999999982,-0.04739027550290073,180.0,-1.1511601594497733,1.0053177633518134e-12
 0.43804513057322314,2.0517452977261694,4.7413181615552435,-0.25949507866651356,0.43804513057322303,0.999999999999998,-0.04648573437967294,180.00000000000003,-1.2022114035198437,-1.0705912409133706e-12
 0.4645928066089024,2.063726612523745,4.741257223087644,-0.29141099753355765,0.4645928066089023,1.0,-0.04558359039643625,180.0,-1.246351109239556,0.0
 0.4896967414557362,2.0757046338619127,4.741189760175368,-0.3226993145761865,0.4896967414557361,1.0,-0.04468369376442742,180.0,-1.2844600090300722,0.0
 0.5135682507744403,2.0876791309339966,4.7411159087032395,-0.3533613136512507,0.5135682507744402,1.0,-0.04378589585939107,180.0,-1.31722095850254,0.0
 0.536371483419809,2.099649872933323,4.74103580455608,-0.3833982096133396,0.5363714834198089,1.0,-0.042890046887133715,180.0,-1.345177214055907,0.0
 0.5582369583634302,2.1116166290532155,4.740949583618713,-0.4128111482820092,0.5582369583634301,1.0,-0.041995997483313494,180.0,-1.3687701054140882,1.3512576432311434e-12
 0.579270481890773,2.123579168487001,4.74085738177596,-0.4416012064977599,0.5792704818907729,1.0,-0.041103598562760475,180.00000000000003,-1.3883643944883883,-1.4008601777294156e-12
 0.5995592372442669,2.135537260428004,4.740759334912647,-0.46976939203903645,0.5995592372442667,1.0,-0.04021269993938504,180.0,-1.4042659506171857,0.0
 0.6191760709493923,2.1474906740695494,4.740655578913593,-0.4973166436700637,0.6191760709493922,1.0,-0.03932315247321396,180.0,-1.4167344060469205,0.0
 0.638182588490802,2.159439178604963,4.740546249663623,-0.5242438310101131,0.6381825884908019,1.0,-0.038434805453062625,180.0,-1.4259924630432737,0.0
 0.6566314402251389,2.1713825432275695,4.740431483047559,-0.5505517545350803,0.6566314402251388,1.0,-0.03754750901682506,180.0,-1.4322328620849554,-1.5845648656341581e-12
 0.6745680422834139,2.1833205371306947,4.7403114149502255,-0.5762411454370825,0.6745680422834139,1.0000000000000062,-0.03666111249536052,179.99999999999997,-1.435623715300912,1.6274593588386208e-12
 0.6920318943151391,2.1952529295076637,4.740186181256443,-0.6013126655743332,0.6920318943151391,1.0,-0.035775464326939,180.0,-1.4363126367444523,0.0
 0.7090576038297064,2.2071794895518013,4.740055917851037,-0.6257669072996465,0.7090576038297064,1.0,-0.0348904136044082,180.0,-1.434430005678608,0.0
 0.7256756932344867,2.219099986456433,4.739920760618827,-0.649604393378913,0.7256756932344867,1.0,-0.0340058075438557,180.0,-1.4300915577284978,0.0
 0.7419132433876952,2.231014189414884,4.739780845444638,-0.6728255767712096,0.7419132433876952,1.0,-0.03312149398052217,180.0,-1.4234004889759173,1.7896484443456923e-12
 0.7577944124073431,2.2429218676204794,4.739636308213292,-0.6954308405192857,0.7577944124073431,1.0,-0.03223731945903603,180.00000000000003,-1.4144491582298369,-1.82818053978426e-12
 0.7733408580738953,2.2548227902665454,4.739487284809612,-0.7174204975058063,0.7733408580738953,1.0,-0.03135313013769194,180.0,-1.403320498848085,-1.866015773733779e-12
 0.7885720848569004,2.266716726546406,4.739333911118421,-0.7387947902730013,0.7885720848569004,1.0,-0.03046877096944907,179.99999999999997,-1.3900891843691305,0.0
 0.8035057313801557,2.2786034456533866,4.739176323024542,-0.7595538907881701,0.8035057313801557,1.0,-0.029584087247241635,179.99999999999997,-1.3748226055946389,3.8795463040195285e-12
 0.8181578103621525,2.2904827167808124,4.739014656412796,-0.7796979001915775,0.8181578103621525,1.0,-0.02869892184073844,180.00000000000003,-1.3575816925503448,-1.9757742082066755e-12
 0.8325429102953079,2.302354309122009,4.738849047168009,-0.7992268485063364,0.8325429102953079,1.0,-0.027813117845384733,180.0,-1.338421618561877,0.0
 0.8466743660663153,2.3142179918703016,4.7386796311750015,-0.8181406944120037,0.8466743660663153,1.0,-0.026926516544086544,180.0,-1.3173923868770914,0.0
 0.8605644041705315,2.3260735342190153,4.7385065443185965,-0.8364393248639308,0.8605644041705315,1.0,-0.026038959092419354,180.0,-1.2945393504807141,0.0
 0.8742242669962059,2.337920705361476,4.738329922483618,-0.8541225548139351,0.8742242669962059,1.0,-0.025150285269996114,180.0,-1.2699036492992066,0.0
